"Location","Locationcode","Resono-ID","Start","End","Visits"
"Planciusbuurt Zuid","d872f67c-7de3-46b5-b937-664a37f115d2","rcd23000","2020-10-10T08:15:00+00:00","2020-10-10T08:29:59+00:00",491
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",327
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",299
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",228
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",273
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",246
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",173
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",155
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",149
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",94
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",76
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",133
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",79
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",62
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",60
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",32
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",24
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",21
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",19
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",13
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",10
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",67
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",52
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",41
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",40
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T06:00:00+00:00","2020-10-10T06:14:59+00:00",13
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T06:15:00+00:00","2020-10-10T06:29:59+00:00",130
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T06:30:00+00:00","2020-10-10T06:44:59+00:00",274
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T06:45:00+00:00","2020-10-10T06:59:59+00:00",384
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T07:00:00+00:00","2020-10-10T07:14:59+00:00",419
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T07:15:00+00:00","2020-10-10T07:29:59+00:00",307
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T07:30:00+00:00","2020-10-10T07:44:59+00:00",325
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T07:45:00+00:00","2020-10-10T07:59:59+00:00",217
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T08:00:00+00:00","2020-10-10T08:14:59+00:00",262
"Marnixbuurt Midden","16bcceb8-e25b-423c-9d28-a13e9f62ae28","rcd23001","2020-10-10T08:15:00+00:00","2020-10-10T08:29:59+00:00",279
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",79
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",64
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",49
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",46
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",15
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",15
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",13
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",13
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",6
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",6
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",5
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",5
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",3
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",3
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",3
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",3
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",59
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",44
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",34
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",34
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",8
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",8
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",8
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",8
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T06:00:00+00:00","2020-10-10T06:14:59+00:00",2
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T06:15:00+00:00","2020-10-10T06:29:59+00:00",2
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T06:30:00+00:00","2020-10-10T06:44:59+00:00",2
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T06:45:00+00:00","2020-10-10T06:59:59+00:00",2
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T07:00:00+00:00","2020-10-10T07:14:59+00:00",59
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T07:15:00+00:00","2020-10-10T07:29:59+00:00",45
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T07:30:00+00:00","2020-10-10T07:44:59+00:00",92
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T07:45:00+00:00","2020-10-10T07:59:59+00:00",134
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T08:00:00+00:00","2020-10-10T08:14:59+00:00",83
"Planciusbuurt Noord","0f586a2f-da0b-4c9c-9df5-735be406a12f","rcd23002","2020-10-10T08:15:00+00:00","2020-10-10T08:29:59+00:00",130
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",30
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",18
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",84
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",65
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",53
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",50
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",18
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",17
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",15
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",13
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",6
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",6
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",5
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",5
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",5
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",5
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",4
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",73
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",54
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",41
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",41
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",11
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",79
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",62
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T06:00:00+00:00","2020-10-10T06:14:59+00:00",50
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T06:15:00+00:00","2020-10-10T06:29:59+00:00",43
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T06:30:00+00:00","2020-10-10T06:44:59+00:00",217
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T06:45:00+00:00","2020-10-10T06:59:59+00:00",234
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T07:00:00+00:00","2020-10-10T07:14:59+00:00",180
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T07:15:00+00:00","2020-10-10T07:29:59+00:00",168
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T07:30:00+00:00","2020-10-10T07:44:59+00:00",138
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T07:45:00+00:00","2020-10-10T07:59:59+00:00",227
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T08:00:00+00:00","2020-10-10T08:14:59+00:00",180
"Kleine Gartmanplantsoen","0b10410a-5fb8-4569-834a-b468c5f73bcb","rcd23003","2020-10-10T08:15:00+00:00","2020-10-10T08:29:59+00:00",154
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T00:00:00+00:00","2020-10-10T00:14:59+00:00",20
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T00:15:00+00:00","2020-10-10T00:29:59+00:00",16
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T00:30:00+00:00","2020-10-10T00:44:59+00:00",15
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T00:45:00+00:00","2020-10-10T00:59:59+00:00",15
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T01:00:00+00:00","2020-10-10T01:14:59+00:00",13
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T01:15:00+00:00","2020-10-10T01:29:59+00:00",10
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T01:30:00+00:00","2020-10-10T01:44:59+00:00",63
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T01:45:00+00:00","2020-10-10T01:59:59+00:00",48
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T02:00:00+00:00","2020-10-10T02:14:59+00:00",91
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T02:15:00+00:00","2020-10-10T02:29:59+00:00",187
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T02:30:00+00:00","2020-10-10T02:44:59+00:00",125
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T02:45:00+00:00","2020-10-10T02:59:59+00:00",105
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T03:00:00+00:00","2020-10-10T03:14:59+00:00",81
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T03:15:00+00:00","2020-10-10T03:29:59+00:00",86
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T03:30:00+00:00","2020-10-10T03:44:59+00:00",122
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T03:45:00+00:00","2020-10-10T03:59:59+00:00",98
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T04:00:00+00:00","2020-10-10T04:14:59+00:00",82
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T04:15:00+00:00","2020-10-10T04:29:59+00:00",102
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T04:30:00+00:00","2020-10-10T04:44:59+00:00",63
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T04:45:00+00:00","2020-10-10T04:59:59+00:00",109
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T05:00:00+00:00","2020-10-10T05:14:59+00:00",95
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T05:15:00+00:00","2020-10-10T05:29:59+00:00",110
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T05:30:00+00:00","2020-10-10T05:44:59+00:00",144
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T05:45:00+00:00","2020-10-10T05:59:59+00:00",151
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T06:00:00+00:00","2020-10-10T06:14:59+00:00",291
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T06:15:00+00:00","2020-10-10T06:29:59+00:00",262
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T06:30:00+00:00","2020-10-10T06:44:59+00:00",470
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T06:45:00+00:00","2020-10-10T06:59:59+00:00",415
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T07:00:00+00:00","2020-10-10T07:14:59+00:00",334
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T07:15:00+00:00","2020-10-10T07:29:59+00:00",389
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T07:30:00+00:00","2020-10-10T07:44:59+00:00",333
"Leidsebuurt Noordwest","0cb89475-37a2-44d8-b448-a7ad33c68765","rcd23004","2020-10-10T07:45:00+00:00","2020-10-10T07:59:59+00:00",365
